QouteText,is_legal
In our original Preface we stated that the adaptation of this rig to modern needs was still in an early stage but that we hoped our book would provide a starting point from which other enthusiasts would make further headway,0
ROYAL SAIL: Place a thin bead of white glue across the top part of the sail yardarm. Then carefully place the top of the sail flat against the yardarm and allow time to dry completely before continuing.,0
One case in point was our decision to have all the battens in one sail the same length.,0
"There appears to be no comprehensive Chinese text on the rig and although a number of Western sources describe in detail the rigging of contemporary Chinese vessels, there is nothing that tells you how to design junk rigs or how to sail them.",0
This can entail some complication and expense in manufacture but has produced results that please the designers who claim that it improves the closewindedness of their rig.,0
By 1430 the seagoing junks of the Ming dynasty seem to have been substantially larger than any ships of the Western world and to have voyaged in huge fleets at least as far as the Red Sea and East Africa.,0
"PLACING TEN ROWING OARS INTO THE SUPPORTS: Insert the ten oars into the eyelet supports. Using instant adhesive, glue each oar to its support ensuring the oar is bonded well before continuing on. All ten oars should line up together when you have completed this section.",0
"The junk rig is not a square rig but was one of the earliest of the true fore-and-aft rigs, that is to say rigs in which the wind blows against opposite sides of the sail on opposite tacks.",0
"The great junks of this time may have reached 500 ft (152 m) in overall length, which is far larger than any seen since and nearly twice as long as the Cutty Sark, but by the 16th century the Ming navy had all but vanished, a victim of political change.",0
The windward ability of Western rigs has been transformed in fairly recent times by the development of high-quality sailcloth and sophisticated sailmaking.,0
"The junk sail can be made to set very flat in all wind strengths regardless of whether it is made of good sailcloth, bamboo matting, or indeed old flour sacks.",0
"This restricts the almost infinite choice of sail shape as used by the Chinese and some modern designers, but it enables users to carry a few spare battens that will fit in any panel of the sail without modification; a very important consideration when faced with replacing a batten in wild weather and seas.",0
"Its worst point of sailing is ghosting to windward in a lop or swell. Off the wind, the sail is excellent for its area in all wind strengths.",0
"Further experiments have also been carried out with articulated battens that can produce a more aerodynamic shaped sail, closer to the curvature of a bermudian sail.",0
"It is probably true to say that most of these successful developments have produced slightly more complication into the rig to achieve the result that the experimenters required. Blondie Hasler and I were at pains to keep our design as simple as possible, and in some aspects this restricted us, but that was our choice.",0
"Comparisons between rigs are difficult to make, particularly when mounted on different hulls, but nowadays the windward performance of a good junk rig seems to be comparable with that of a gaff rig - perhaps less good in light airs but better in a blow. I",0
"There is no room in this reprint to cover all the new ideas that have developed since 1987 but there are some excellent sources of information for those who wish to consider alternative ideas to those in this book, which is really a primer on the subject to provide a sound starting point.",0
"The first Chinese lugsails, made of matting woven from thin strips of bamboo and stiffened by bamboo or pine battens, are believed to have appeared in China before AD 300.",0
"However with the progress of new materials and design it can be argued that much stronger battens can be devised than those suggested by us, but probably at greater expense.",0
"This left only the smaller coasters and river traders that have continued to develop in design, but not in size, into the 20th century.",0
"For centuries it may have been the most efficient windward rig in the world, particularly in hard winds when the flat sail develops good drive while inducing minimum leeway.",0
"From Marco Polo onwards, Western observers on the China coast have become fascinated by junks in their endless variety of size and type, and have praised their efficiency as practical sailing craft while struggling to understand the thinking of Chinese shipwrights and sailors, which seemed so often to be the exact opposite of their own.",0
"Previously, all large Western sails tended to develop too much 'belly' for windward work, and seamen were continually trying to make them set flatter.",0
"There is no standard type of sail in China, and every conceivable variation seems to exist. Fig. 1.1 shows some of the sail shapes recorded there in the past fifty years.",0
"These include junks of 180 ft (55 m) in length with anything up to five masts, some of them over 6 ft (1.8 m) in diameter at the deck and carrying sails of over 3,000 sq ft (279m2 ).",0
"It will be seen that the number of battens, and hence the width of the sail panels, varies very considerably. It seems possible that the mat sails used in the past demanded narrow panels, a large number of battens, and square heads.",0
"The subdivision of the sail into a number of separate panels, each supported and controlled by its own system of sheets, battens, bolt ropes, and parrels, ensures that the stresses are shared between many load-carrying components and that no one part takes a heavy load except for the mast and halyard.",0
"The best source of information is the Junk Rig Association (JRA), which has members around the world, many of whom are active in development of the rig, and I am most grateful to the current Chairman and Secretary for kindly producing an update for this new edition (Appendix C) giving a brief account of the progress that many members have made after trial and experiment, and giving other sources of information and advice.",0
The rig can be used on boats of widely different sizes and functions. A dinghy of 8 ft (2.4 m) overall length has given good service as a yacht's tender with a simplified and portable junk sail of 49 sq ft (4.6 m2 ).,0
The upper limit of size is imposed by the fact that all halyard loads must be carried by the masthead and cannot be distributed lower down the mast.,0
"Even on the mast, the lateral loads are distributed along it by the battens and parrels and not concentrated at the masthead as they are with the dipping lugsail favoured by British fishing boats in the last days of sail.",0
An aesthetic attraction of the rig for many sailors lies in its use of seamanlike cordage and traditional fittings.,0
"The loads on sailcloth and sheets are vastly less than with the Western rig, and it is difficult to think of any other rig in which a huge seagoing sail could be made of bamboo matting and yet be able to sail through a gale without damage.",0
"The square-headed sail a seems to be the ancient shape and is still widely used, particularly on inland waters in the high-aspect-ratio form shown at b.",0
"Whereas with a normal Western rig traditional gear is less efficient than modern gear, with the junk rig it is more efficient and the traditionalist need make no excuses for using it.",0
The introduction of cotton sailcloth has probably contributed to the development of high-peaked sails with fewer battens and wider panels.,0
In many ways it is valid to think of the junk sail as being a number of much smaller sails joined together.,0
"The remaining sketches show forms in which the head is more steeply angled, that shown at f, which is the foresail of a three-master, having a head that is actually in line with the luff.",0
"All native Chinese rigs share a number of features. They are constructed of cheap and readily available materials, with very few metal parts.",0
"All the hauling ropes may be led to the steering position and there will be no need for the watchkeeper to move around the deck - a valuable safety feature in a small boat at sea, especially when a gale blows up in the middle of the night.",0
"An area of about 3,000 sq ft (279 m 2 ) for a single sail would seem to be near the practical limit.",0
Conventional spinnakers are not efficient for their area; they are just an efficient way of setting a lot more area.,0
At the other end of the scale it would clearly be possible to emulate the Chinese with junk-rigged cargo-carrying coasters.,0
"In demanding a fully-automatic sail the Western designer accepts more restrictions on the shape of the sail than his Chinese counterpart, but his work remains wholly based on 1,700 years of continuous development in China.",0
"The area of a junk sail may be kept constantly adjusted to changing conditions without imposing any real strain on the crew. It is not necessary to worry about what the weather is going to do, but only about what it is actually doing.",0
The considerations that affect the choice of rig are discussed on p 94.,0
"The word 'rig' is used for the whole assembly of sails, masts, spars, fittings and cordage as used on any one boat. Only one junk sail is carried on each mast, but the number of masts may be varied.",0
"The 'twist' of a sail is defined as the variation in its incidence to the wind, taken at different heights above the deck. The junk sail commonly shows little or no twist whereas Western rigs, particularly the gaff rig, often develop far too much twist in a hard breeze, with the foot sheeted too flat and the head sagging too far off.",0
By making the sail more controllable the junk rig is improving the capabilities of small cruising yachts and setting new standards for short-handed seamanship.,0
"The smaller the boat the more demanding the deck work in bad weather at sea, and the greater the advantage of the junk rig.",0
"It is convenient to establish Western names for the various different arrangements of the rig, and Fig. 1.3 shows the names adopted for this book.",0
Almost any squall can be ridden out in peace by letting go the sheet and lying a-hull. It is quite difficult for the sail to get itself into a real mess.,0
"So far the majority of Western rigs have been single-masted, and most of the rest have been two-masted schooners with the mainsail about twice the size of the foresail.",0
"Protection of this sort is seamanlike, since it eliminates the physical exposure that is one of the most potent sources of exhaustion.",0
"In any one rig the sails may be of different sizes and shapes, but each sail will be rigged in substantially the same way, as described in the following pages.",0
"The ends of all running ropes may be secured to the ship, and if you let go everything within sight the sail furls itself without smothering the deck in loose canvas.",0
"It is often convenient to use reefing as a way of 'easing the throttle', slowing down temporarily for reasons of comfort or safety, or for better control in narrow channels.",0
"InRon Glas (Fig. 16.4) the system of protection goes further, in that all running ropes are led inside the doghouse so that the whole rig can be handled without wearing oilskins.",0
"Now that you have built all the parts for the model the next step is gluing them to the hull. Use white carpenter’s glue for securing wood to wood and use instant adhesive to bond wood to metal or metal to metal. Using the diagrams as a guide (pages 39 and 40), glue the following parts to the hull in this order. Allow all parts to dry before continuing to the next piece.",0
Gybing is noticeably gentler than with a gaff or Bermudian sail.,0
"BRASS CANOPY SUPPORT POSTS: Drill four round holes, ″ deep into the main deck as shown on page 39. Use a small drop of instant adhesive on each post and insert the posts into the holes.",0
"When furled the sail remains ready for use, and never has to be unbent or stowed below.",0
"PLACING Six ROWING OARS INTO THE SUPPORTS: Insert the six oars into the eyelet supports. Using instant adhesive, glue each oar to its support ensuring the oar is bonded well before continuing on. All six oars should line up together when you have completed this section.",0
"The sail remains always on the same side of the mast, and when sailing is therefore sometimes to windward and sometimes to leeward of it.",0
"A few junk-rigged boats set lightweight unbattened ghosting sails in light airs, but these are not part of the working rig and will not be discussed until Chapter 5.",0
"This seems to cover all the variations likely to be used in the West, but anyone wishing to use four or more masts could extend the nomenclature for himself.",0
"MAST: Begin by drilling a ″ round hole, ¼″ deep into the main deck for the mast. See page 40 for the location of the mast. Apply a drop of white carpenter’s glue on the mast bottom and insert it into the hole. Hold it in place for a moment until the glue bonds.",0
The yard is hoisted by a halyard leading from the masthead.,0
"Unlike a conventional spinnaker, the junk sail will never induce rhythmic rolling on a run. A junk-rigged yacht of 50 ft (15 m) in length never demands more than a single watchkeeper for any sailing operation, including tacking, gybing, reefing, furling, and making sail.",0
"For fishing and workboats the rig is unrivalled, being docile and controllable when set but held well above the deck while reefing or when furled.",0
The junk sail may be described as a fully-battened balanced lugsail. Fig. 1.4 shows its essential features and the names of its parts.,0
"SUPPORTS FOR THE Six ROWING OARS: The drawing on page 45 shows the location of the supports. Drill six holes, ″ deep into the main deck. Then place a small drop of instant adhesive over each hole and insert the oar support eyelets into place.",0
The sail is spread between a yard and a boom and is stiffened by a number of full-length battens that divide the sail into panels.,0
Balance may also be measured in linear terms: e.g. a batten may have 10 per cent of its length forward of the mast.,0
THRONE PLATFORM: Spread a thin film of white carpenter’s glue on the platform’s underside and secure it to the main deck and let it dry. See page 40 for the location of the throne platform on the main deck.,0
"In this simple form of the sail, reefing is achieved by paying out the halyard until one or more of the lowest panels of the sail have stowed themselves in the topping-lifts.",0
"Although simple in concept, the geometry of the rig is fairly subtle, as discussed in Chapter 2, and imposes a number of limitations on the shape and battening of the sail if it is to reef and furl neatly.",0
"The battens are attached to the sail along most of their length as well as at either end, and are numbered upwards as shown.",0
"A proportion of the sail, varying between 5 and 30 per cent of its area, lies forward of the mast, and this percentage is known as the 'balance'.",0
See page 41 for blade decoration ideas. (NOTE: These decorations are optional.) The six oar supports (see eyelets on page 40) are painted flat black. Once all the model parts have been painted or stained set them aside for now. The model’s display stand is the next item for construction.,0
"The battens hold the sail stretched from luff to leech at all times so that it cannot thrash or flog when head to wind with a slack sheet, but will 'weathercock' quietly, even in a gale, by just swinging gently from side to side.",0
". It altogether inhibits the useful and safe operation of hulling with slack sheets, something that is second nature to the docile junk rig.",0
"If you choose to use the book’s pattern, it is best to use a hardwood such as oak or apple. This is because these woods have a beautiful color tone when sanded lightly and sealed with a quality satin varnish. See page 42 for the placement of the brass support to properly balance the completed model.",0
Narrow sail panels are the best insurance against an untidy bundle that flutters.,0
"Tacking and gybing are performed simply by steering the boat round on to the new course, without touching the sheets.",0
"The flogging of a soft sail is unnerving, noisy, and a quick way of wearing out sailcloth and stitching. In a conventional rig with a fresh breeze it happens every time you hoist sail, every time you tack, and every time you luff up to a mooring or a man overboard.",0
On page 42 you will find a full-scale pattern for the model’s display stand. You may also create your own design for the base if you choose. Using your imagination to create new ideas is what makes scratch building models such a great and interesting lifetime hobby.,0
As soon as the halyard is started the pressure on the sail is relieved because the sheet goes slack.,0
"When a Chinese sail becomes torn or lets go a seam, the damage remains localised and the repair may be postponed indefinitely.",0
"The hulls of many Chinese workboats have very little lateral resistance, and there is evidence that such hulls can get to windward better with the Chinese than with a Western rig. Joshua Slocum chose a three-masted junk rig for the 35 ft (11 m) canoe Liberdade which he built for himself after the wreck of the barque Aquidneck, and in which he and his family sailed 5,500 miles from Brazil to South Carolina in 1888, averaging 105 miles a day. He wrote: 'Her rig was the Chinese sampan style, which is, I consider, the most convenient boat rig in the whole world/",0
"Unlike other rigs, the junk sail wants to reef and furl itself, and will do so as soon as it is given the opportunity.",0
"Flapping is seldom experienced in the junk rig, and should be cured by a sailmaker. Fluttering may sometimes be found near the luff or leech, and also in the loose folds of cloth lying in the lifts when reefed or furled.",0
"The painting of the two oar supports, two steering oars, and six rowing oars are next. Paint the shafts and handles of the rowing oars dark red. The six rowing oar blades and the two steering oar blades are painted bright white.",0
"The Western observer, laughing at the sight of a junk with her sails full of holes, may overlook the fact that she is working briskly to windward through a crowded anchorage.",0
"The ancient Egyptians also used cedar to make the boat’s mast, yards for the sail, and the canopy. Therefore, these important pieces would also have the same color appearance as the hull.",0
"Here the main problems seem to be complexity of batten construction, lack of 'topsail' area for light going, and reluctance of the sail to furl itself neatly.",0
The requirements of Western seamen are different from those of the Chinese in a number of ways.,0
"The next step is the staining and hand painting of the previously constructed model parts, prior to their addition to model’s hull. If balsa wood was used to construct the model, then staining the hull and other wood parts will be necessary to achieve the correct color tone.",0
"It will be seen that the sheet spans hold the leech of the sail, including the furled part, down, and it is not normally necessary to pass any lashings, pendants, or reef points to hold it down.",0
"The mainsail of a large Chinese junk may weigh five tons, with a yard over 65 ft (20 m) long and two or more separate halyards. It can take the whole crew over an hour to hoist such a sail, but reefing and furling is a matter of seconds and the rig is almost squall-proof.",0
"In China, this sail has usually in the past been carried on an unstayed",0
"If the model was constructed using a naturally light colored wood like basswood or pear, then sealing and staining may not be necessary as these woods come very close to the correct color tone.",0
"Of these, group (a) is beyond the scope of this book. In group (b) many experimenters are still at work, mainly in the development of battened fabric aerofoils embracing the mast.",0
"None of these 'improvements' has yet proved superior to the standard junk sail for serious ocean cruising, whether up or down wind.",0
"The aerodynamicist may argue that a certain amount of twist is needed for efficiency when close-hauled with a tall sail, because the wind velocity increases with height.",0
"First, apply a coat of clear wood sealer to all wood parts, including the hull, to get a uniform application of the wood stain when it is applied later. When the sealer is dry, use a light oak stain on the hull and all other pre-finished wood parts. When the stain is dry, wipe off any excess stain with a clean paper towel before continuing.",0
"Such a mast stands up like a tree and bends like a tree under load, being stepped on the keelson and supported at the partners.",0
After the halyard is belayed the slack sheet is taken in until the sail is correctly trimmed. Fig. 1.5 shows the same sail reefed down to two panels.,0
"In this role the apparent complexity of gear can be more than offset by its freedom from flogging, its self-stowing facility, and the possibility of handling all running ropes from inside the wheelhouse.",0
"For example, the Scottish Fifies and Zulus carried their huge dipping lugs, sometimes of 1,600 sq ft (149 m2 ), on masts that were innocent of any standing rigging.",0
"Many Western yachtsmen now want to make long open-sea passages in very small boats, an ambition that has never been evident in China. Many also want to sail singlehanded, or with a weak crew of family or friends that may not include any other competent seamen.",0
If the remainder of the halyard is paid out the sail will furl itself into the lifts and the sheets may be set up to hold the furled bundle fore-and-aft.,0
"There should be nothing in this to alarm the Western seaman, since many sizeable working vessels on both sides of the Atlantic were rigged with unstayed masts in the days of sail.",0
"In general, we are dealing with fully-rigged sailing vessels, i.e. vessels in which sail provides the main means of propulsion or has at least an equal importance with the power unit, but the junk sail has also proved effective as an auxiliary sail for fully-powered vessels.",0
"Many Chinese and some Western variations interpose adjustable spans (not shown) between sheet and sheet spans, and we call these 'sheet hauling spans'.",0
"Commercial sail is almost extinct, or at least dormant, in the West, and the demand so far has been for yachts.",0
"The forward end of the bundle is supported by a 'mast lift' that leads from the masthead down the outside of the sail and finishes in a loose loop around the mast, holding the bundle in against the mast.",0
"Normal single sheets are shown, in which a single system is attached to the leech and controls the sail on either tack.",0
"In recent years some Chinese vessels have fitted shrouds to the masthead, perhaps in imitation of Western practice, and some Western users of the junk rig have done likewise.",0
"One such user also found that the inertia effect of the cantilever mast slowed down the boat's period of roll, even with no sail set, to such an extent that he was able to remove his bilge keels and thereby get an extra half-knot under power.",0
"A system of topping-lifts, or lazy-jacks, leads from the masthead down one side of the sail and passes through eyes on the underside of the boom to a similar system on the other side of the sail.",0
"An unstayed mast naturally needs to be strongly connected to the hull at the partners and step, but the stresses transmitted to the hull are much lighter than those imposed by standing rigging, and much less likely to strain the hull.",0
"In this book we concentrate on group (c), in which the recommended rigs have already proved themselves to be fully seaworthy and widely acceptable.",0
On a run or broad reach the sail chafes against them.,0
"We use the word 'sheet' for the running part, and 'sheet spans' for the standing parts attached to the battens.",0
"Making sail, or shaking out reefs, is done by letting go the sheet, preferably until the sail is weathercocking, then hoisting on the halyard until the required amount of sail is spread. The slack of the sheet may then be taken in to trim the sail.",0
When on a broad reach or run the sheets are paid out until the sail is square to the boat.,0
Each batten is held close to the mast by a batten parrel which permits it to slide freely up or down the mast.,0
"Junk sails may be designed to lie either on the port or starboard side of the mast, and both may be found in China, with some multi-masted junks setting some of their sails on one side and some on the other.",0
"Sheet hauling spans are often used, and have to be readjusted when reefing or furling. The first reef is often taken upwards, by heaving in on the topping-lifts. By accepting this kind of deck work the Chinese are able to use a wide variety of sail shapes and layouts.",0
"Various secondary ropes, commonly used, are not shown here but will be described in Chapters 2 and 3.",0
"These lifts are slack when under full sail, but as soon as the sail is lowered for reefing or furling they automatically go taut and gather the furled panels into a bundle.",0
"There is no clear-cut difference in efficiency between sailing with the sail to windward or to leeward of the mast, and different users form different opinions.",0
"The sail is sheeted by a system of ropes that pull on the after ends of all, or nearly all, the battens.",0
"As developed in Britain, the rig is fully automatic in that all sail handling is done simply by veering or hauling ropes from a single position, and without ever touching the sail itself.",0
"Since it is impossible to use lower shrouds, or to fit effective spreaders, the angle between shroud and mast is nearly always too small, giving poor lateral support, heavy shroud tensions, and severe compression loads that may actually break the mast instead of supporting it. It is considered that 15° is the minimum permissible angle between a masthead shroud and the mast, and this can seldom be achieved without spreaders on a monohulled boat, although possible with a multi-hull.",0
"This is of course quite different from the soft Western lug, which performs much better when to leeward of the mast. The battens of a junk sail lie between the sail and the mast, and tend to hold the sail off the mast when on the windward side.",0
The sail cannot be squared fully off at right angles to the hull. Weathercocking is restricted and running becomes less efficient and more prone to accidental gybes.,0
The lower sheet block sometimes has a rope tail that is belayed to the weather rail and has to be changed over when tacking or gybing.,0
"From an aerodynamic point of view, with the wind on or forward of the beam the battens should be well arched in ghosting weather and should get progressively flatter as the wind speed increases.",0
"Unstayed masts cannot be used to carry conventional headsails or spinnakers except in the lightest of weather, as discussed in Chapter 5. Junk rigs carry one sail only on each mast. There is no sail changing, but only reefing and furling of this sail.",0
"A batten acts partly as a beam and partly as a strut, having to deal with bending loads and longitudinal compression.",0
Similar objections apply to various modern developments of roller headsails and roller mainsails on stayed masts.,0
"All the sails in this book are designed to lie on the port side of the mast for a practical reason: if anything should go wrong aloft it is then convenient to heave-to on the starboard tack, with right of way over other sailing vessels and with all the parrels and most of the other ropes on the windward side.",0
"The authors have always used unstayed masts on all types of hull, and these have proved fully seaworthy if correctly designed and built. Jester's original unstayed mast, of glued hollow spruce, survived 33 years of annual cruising and Atlantic crossings before it broke during a capsize in a storm at the end of her thirteenth crossing.",0
"With the sheet anchorage well abaft the leech of the sail, situation a shows that the sheets are trying to straighten the battens when closehauled. On a reach b,P and/ may coincide so that there is no forced. In c the sail is squared off for a run and the pull of the sheets is increasing the compression of the battens.",0
The bending (arching) of the battens plays a vital part in the boat's performance and also affects her steering.,0
S-bending may also be detectable at the luff of the sail if there is a large amount of balance forward of the mast.,0
Chinese vessels commonly carry large crews and have ample decks protected by bulwarks. There is no requirement for short-handed sailing and the crew is prepared to do a lot of 'fiddling' with the rig.,0
"Luckily, as soon as the sail is reefed the topping lifts go taut and the sail leans against the leeward lifts, which then help to prevent the battens from bending too far.",0
"Forced is trying to stretch and straighten the battens if it points away from the mast, or to compress and bend the battens if it points towards the mast.",0
"This makes it easier to see what is wrong, and if necessary to get aloft and attend to the trouble. In this book it will be assumed, for convenience in description, that all Chinese sails are set on the port side of the mast.",0
"It is possible to make ingenious suggestions for compound or fabricated battens which incorporate some positive means of controlling the arching to suit the aerodynamic requirements, but none of these has yet looked like meeting the practical need for a batten that is very strong, light, unbreakable, and cheap.",0
"There is also a vertical component acting downwards, but this is not relevant to the present discussion. The downward pull is transmitted through the leech to the yard, and thence to the halyard.",0
"This is the exact opposite of the natural behaviour of battens, and we have as yet no way of achieving it.",0
"The compression loads are more complex, and arise from a number of sources.",0
"For example, many Chinese sheet systems must be flipped round the leech when tacking or gybing.",0
"The battens must be strong and stiff enough to withstand such accumulative loading, and this inevitably means that the sail will set very flat in light airs. The sails in China seem to do the same, giving a rig that reaches its full efficiency in a hard breeze, the harder the better.",0
"Viewed from above (Fig. 1.6), the sheet parts exert a pullP which may be resolved into a force/ controlling the incidence of the sail by acting at 90° to its chord C, and a forced in line with the chord of the sail.",0
"In recent years there has been a movement, started in the United States, to develop other forms of easily-handled cruising rigs set on unstayed masts.",0
"In Fig. 1.7, the leech at A is exerting no compression, whereas that at B is. Any unsheeted battens, such as the top battens on many sails, take less bending load than a sheeted batten but throw additional loads on to their neighbours.",0
Battens are therefore designed to reach their maximum bend when running before the wind in a hard puff under full sail.,0
"So far the curvature of the sail has been discussed only in relation to the bending of the battens, i.e. curvature along the line of the batten.",0
"We are therefore stuck with battens that do the opposite of what we want, giving a flat sail in ghosting weather and a well-arched sail in a hard breeze. It is important that battens should not bend too much, particularly when close-hauled or reaching, since this gives less drive, more lateral force inducing heeling and leeway, and more weather helm. It has been found that fitting stiffer battens will reduce weather helm.",0
"Another source of batten compression is leech tension, but only if the leech changes direction at that batten.",0
"The final attitude d shows a situation that should never be allowed to develop; with the wind astern the sheets have been paid out until the leech of the sail is well forward of the mast, developing a very heavy compression B on the battens while the drive of the sail makes the boat heel to starboard.",0
"Even if the waves are running true to the wind, the wash of a passing ship may hit you straight on the nose.",0
"The junk rig offers this ease of handling, together with safety and sailing efficiency, with the help of some fresh development work that started in Britain in 1960 and is still continuing.",0
"This can be even more perplexing to a vane steering gear than it is to a human helmsman, but luckily no S-bending is normally detectable in rigs designed to the guidelines laid down in this book.",0
"On the port tack the batten presses against the mast and the batten parrel is slack. There is no external force capable of curving the] forward end of the batten to windward. Normally, with stiff battens and a moderate amount of balance, the forward end of the batten will appear to be straight, as at A, but with a soft batten and/or too much balance it can show an S-bend as at B.",0
These rigs demonstrate that cruising yachtsmen are willing to turn away from the labour-intensive rig of conventional ocean-racers and to accept the idea of unstayed masts.,0
"If true, this may be an effect of having the windage of the mast on the lee side.",0
"When close-reefed in a gale, however, unsheeted top battens may tend to bend the wrong way when off the wind. Fig. 1.8 shows such a batten supported in its middle by the topping-lifts but bent to leeward at its leech end. This may be described as 'S-bending'. A similar effect could be induced by double sheets (see p 72), if these sheets were attached to the battens at points well forward of the leech.",0
Tufts could be placed about 12 in (30 cm) apart right along the middle of each panel.,0
"On the starboard tack it hangs clear of the mast on a taut batten parrel P and the sheet S, and will take up a fair continuous curve.",0
"Gary Hoyt's original Freedom rig uses wrap-around jib-headed sails spread by wishbone booms, and there have been many later variations on this idea.",0
"If she luffs a little the batten snaps back to line A and the luff of the sail is relieved of wind pressure, whereupon the boat develops more weather helm and tries to luff further. If she is made to pay off again, the batten snaps back to line B and the luff of the sail catches more wind, whereupon she loses weather helm and tries to pay off further.",0
"Much could no doubt be learned by 'tufting' Chinese sails in order to study the airflow near the surfaces. Tufting consists in passing pieces of wool about 8 in (20 cm) long through the sail with a sail needle, middling them and tying an overhand knot each side of the cloth so as to retain them in position with about 3V2 in (9 cm) hanging free each side.",0
"The rigs themselves have not so far been able to compete with the main handling virtues of the junk rig, namely freedom from flogging, absence of concentrated stresses, and instantaneous reefing right down to bare poles.",0
"The Chinese construct a sail by laying out the yard, battens, and boom correctly positioned on a piece of flat ground and joining them all together with boltropes along the luff and leech.",0
"It is reduced by any vertical tension in the sailcloth, and therefore tends to be greatest in the lowest panel, which is supporting less weight. It will be least in the top panel, which is supporting the weight of all the panels below it.",0
"A possible exception is the situation mentioned earlier as being the rig's worst point, namely ghosting to windward in a lop.",0
"On the port tack the sail presses against the batten, and if the sail's scalloping is greater than the thickness of the batten it will press lightly against the mast in the middle part of each panel.",0
"The cloths are arranged more or less vertically, but may change direction at one or more battens to stay parallel with the leech.",0
"The sail also curves in a plane at right angles to the battens, i.e. by 'scalloping' between battens as shown diagrammatically in Fig. 1.10. Scalloping becomes more significant in a sail with relatively few battens and wide panels.",0
"Here it may be that the scalloped sail disturbs the smooth airflow when pitching, in which case reducing the scalloping could be beneficial.",0
"Scalloping may be reduced by pulling downwards on the sail, by means of a tackline when under full sail or by batten downhauls when reefed, as discussed in Chapter 3, but in fact it does not seem to do much harm to the boat's performance if allowed to develop naturally without any such restriction, as in China.",0
The profile shape is related to area because there is a maximum permissible capsizing moment for every hull,0
"The effect of this stretch is that the luff and leech scallop less than the middle of the sail, so that a plan view of one panel would show that the middle of the panel has greater fore-and-aft arching than that of the battens above and below it, as shown diagrammatically in Fig. 1.11.",0
"The purpose of the auxiliary battens is believed to be to reduce the chafing of the sail by the topping-lifts, even though the junk rig seems to suffer less from chafe than many Western rigs.",0
"A sail stretches somewhat with use, and the bunt of the sail stretches more than the luff or leech, particularly if these edges are taped or roped.",0
"Where such gaps exist it is common to take some of the battens through the gap and along the other side of the after part of the sail, as shown by dotted lines in Fig. 1.12.",0
"The reason for this is not known, unless it is to save sewing.",0
"On large sails one or more 'batten lifts' may be added, i.e. ropes joining yard, battens, and boom up the middle part of the sail.",0
"Any study of the sailing efficiency of the rig leads into the field of aerodynamics, but here it is best to tread with caution.",0
"In another Chinese variation, the after bonnet consists of separate vertical cloths, or groups of cloths, whose edges are not sewn together but are held together by stops at intervals of about a foot (0.3 m). Adjacent cloths then weave in and out of the battens in opposite directions, giving a basket-weave effect.",0
A sail that is broadest at the foot will obviously generate less capsizing moment than one which is broadest at the head.,0
"Large Chinese sails are often fitted with lighter auxiliary battens on the opposite side of the sail to the main battens, so that the sail is held between pairs of battens",0
"It seems probable that these laced gaps provide a convenient means of tensioning the sail along the battens without requiring the battens to protrude beyond the luff or leech, but one Western writer has suggested that they serve an aerodynamic purpose, producing some sort of slot effect. This seems unlikely, but the gap will undoubtedly permit the battens to take on more stagger when reefed, as discussed in Chapter 2.",0
"In the design of a single-masted rig, the first decisions to be taken are the sail's area and its profile shape. Since we cannot use additional working sails such as jibs or spinnakers without nullifying some of the main advantages of the rig, and since the sail is so easily reefed, it is best to give it a large area and accept early reefing. Some successful junk-rigged yachts take down their first panel somewhere between Force 3 and Force 4 when going to windward.",0
The batten of a large junk sail often consists of two shorter spars or bamboos fished together with a considerable overlap in the middle and with their butts outwards. Such a batten offers easy adjustment for length.,0
"More hot air has been talked about the aerodynamics of yacht sails than ever came out of a wind tunnel, and attempts to apply undiluted aircraft theory to sailing boats have often done more harm than good.",0
The natural color of these boats would have appeared a light reddish blond color depending on the age and dryness of both woods before construction.,0
Anyone who insists on trying to relate the behaviour of a junk sail to aerodynamic theory might well start by looking at the theory of thin-plate aerofoils of different curvatures; but there may be more profitable ways of spending his time. In the following discussion the reader must distinguish between what is conjecture and what is fact.,0
The forward part of the sail always has all its battens between sail and mast.,0
"The edges of the cloths are usually sewn together to make a single sail, but there are variations on this. Some large square-headed sails have a vertical gap right down the sail, dividing it into two vertical bonnets whose edges are then laced together across the gap as in Fig. 1.12 (after Worcester), which shows an 18-batten sail.",0
"Nearly all progress in rig design has been made by practical skippers and yacht designers who have declined to believe any theory until it has been confirmed by comparative testing, preferably on full-sized boats racing against other similar boats. We need much more of this process to continue to improve the junk rig.",0
"Once this part of the project has been completed, set the pieces aside for assembly later.",0
"In aircraft, 'slot effect' is a means of preventing the breakdown of airflow over a wing when it would otherwise stall due to low speed and high incidence, conditions that normally arise only during landing and take-off",0
"The single-masted rig seems to be at least as efficient to windward as the multi-masted rigs, and sometimes more efficient downwind in light or moderate going, but there has been no opportunity for direct comparison on identical hulls.",0
The position of the reefed sail is drawn by superimposing the required number of panels on top of the furled position of the lowest operational batten.,0
The medium-size Nile River boats like Queen Hatshepsut’s were usually built of sycamore and cedar from the land that is now Lebanon.,0
"In Bermudian sloops it is held that slot effect is developed between headsail and mainsail, and that this is responsible for increases in windward efficiency.",0
